go_id,codename,vendor_price,non_sellable
32140,Shield_M_Coat_A9_C15_1,2800,False
37360,Shield_M_Coat_A9_C15_6,2800,False
36316,Shield_M_Coat_A9_C15_5,2800,False
35272,Shield_M_Coat_A9_C15_4,2800,False
39680,MachineStoryTrophy24,10,True
39681,MachineStoryTrophy25,10,True
39678,MachineStoryTrophy22,10,True
19185,Armor_M_Coat_A8_C4_2,6800,False
20229,Armor_M_Coat_A8_C4_3,6800,False
18141,Armor_M_Coat_A8_C4_1,6800,False
23361,Armor_M_Coat_A8_C4_6,6800,False
21273,Armor_M_Coat_A8_C4_4,6800,False
9806,Enhanced_F_Coat_A10_C14,392000,False
9807,Enhanced_F_Coat_A10_C15,72000,False
9808,Enhanced_F_Coat_A10_C16,72000,False
7262,Mclothing_Coat_A16_C14,8400,False
22628,Armor_M_Coat_A6_C5_5,6800,False
21584,Armor_M_Coat_A6_C5_4,6800,False
23672,Armor_M_Coat_A6_C5_6,6800,False
18452,Armor_M_Coat_A6_C5_1,6800,False
20540,Armor_M_Coat_A6_C5_3,6800,False
19496,Armor_M_Coat_A6_C5_2,6800,False
5079,Fclothing_Shirt_A14_C4,1400,False
9805,Enhanced_F_Coat_A10_C13,200000,False
43772,EFShirt_A19_C28_1,450000,False
5081,Fclothing_Shirt_A14_C6,1400,False
11877,Armor_F_Shirt_A18_C26_1,16000,False
13159,Armor_F_Shirt_A18_C26_2,16000,False
14441,Armor_F_Shirt_A18_C26_3,16000,False
15723,Armor_F_Shirt_A18_C26_4,16000,False
17005,Armor_F_Shirt_A18_C26_5,16000,False
10595,Armor_F_Shirt_A18_C26_6,16000,False
5076,Fclothing_Shirt_A14_C1,1400,False
5077,Fclothing_Shirt_A14_C2,1400,False
5078,Fclothing_Shirt_A14_C3,1400,False
32137,Shield_M_Coat_A9_C12_1,12800,False
33181,Shield_M_Coat_A9_C12_2,12800,False
34225,Shield_M_Coat_A9_C12_3,12800,False
35269,Shield_M_Coat_A9_C12_4,12800,False
36313,Shield_M_Coat_A9_C12_5,12800,False
37357,Shield_M_Coat_A9_C12_6,12800,False
31261,Shield_F_Coat_A7_C20_6,16800,False
21349,Armor_M_Coat_A10_C16_4,6800,False
28697,Shield_F_Coat_A7_C20_4,16800,False
29979,Shield_F_Coat_A7_C20_5,16800,False
26133,Shield_F_Coat_A7_C20_2,16800,False
27415,Shield_F_Coat_A7_C20_3,16800,False
24851,Shield_F_Coat_A7_C20_1,16800,False
30917,Shield_F_Shirt_A16_C27_6,16800,False
9326,Enhanced_F_Shirt_A19_C9,50000,False
5083,Fclothing_Shirt_A14_C8,1400,False
9325,Enhanced_F_Shirt_A19_C8,338000,False
45978,Armor_F_Shirt_A23_C5_4,13200,False
5084,Fclothing_Shirt_A14_C9,1400,False
37476,Shield_M_Pants_A5_C10_6,12000,False
39932,Armor_M_Coat_A21_C9_1,9200,False
35388,Shield_M_Pants_A5_C10_4,12000,False
36432,Shield_M_Pants_A5_C10_5,12000,False
33300,Shield_M_Pants_A5_C10_2,12000,False
34344,Shield_M_Pants_A5_C10_3,12000,False
32256,Shield_M_Pants_A5_C10_1,12000,False
25789,Shield_F_Shirt_A16_C27_2,16800,False
45972,Armor_F_Shirt_A23_C5_3,13200,False
39964,Armor_M_Coat_A21_C9_2,9200,False
33744,Shield_M_Coat_A2_C3_3,2800,False
24507,Shield_F_Shirt_A16_C27_1,16800,False
40092,Armor_M_Coat_A21_C9_6,9200,False
2148685824,ZionBAbility,200000,False
44450,EFShoes_A9_C6_4,1512500,False
44448,EFShoes_A9_C6_2,1512500,False
44449,EFShoes_A9_C6_3,1512500,False
43586,EFCoat_A6_C17_1,288000,False
41404,Enhanced_M_Pants_A7_C9_2,60500,False
28940,Shield_F_Pants_A5_C31_4,16400,False
30222,Shield_F_Pants_A5_C31_5,16400,False
31504,Shield_F_Pants_A5_C31_6,16400,False
25094,Shield_F_Pants_A5_C31_1,16400,False
26376,Shield_F_Pants_A5_C31_2,16400,False
27658,Shield_F_Pants_A5_C31_3,16400,False
6721,Mclothing_Pants_A12_C1,3000,False
40782,Enhanced_F_Glasses_A6_C5_2,112500,False
40807,Enhanced_F_Glasses_A6_C5_3,112500,False
44613,EMShirt_A5_C8_1,40000,False
17332,Armor_F_Coat_A8_C15_5,12800,False
10922,Armor_F_Coat_A8_C15_6,12800,False
31604,Shield_F_Shoes_A4_C15_6,50000,False
12204,Armor_F_Coat_A8_C15_1,12800,False
13486,Armor_F_Coat_A8_C15_2,12800,False
14768,Armor_F_Coat_A8_C15_3,12800,False
2147872768,DeflectBullets1Ability,242000,False
24715,Shield_F_Coat_A3_C8_1,2800,False
27279,Shield_F_Coat_A3_C8_3,2800,False
25997,Shield_F_Coat_A3_C8_2,2800,False
29843,Shield_F_Coat_A3_C8_5,2800,False
28561,Shield_F_Coat_A3_C8_4,2800,False
31125,Shield_F_Coat_A3_C8_6,2800,False
2147842048,CodeInfection1Ability,200000,False
41108,Enhanced_F_Coat_A11_C1_2,60500,False
35153,Shield_M_Coat_A1_C31_4,12800,False
39772,Fclothing_Coat_A12_C1,10,True
40379,Fclothing_Coat_A12_C2,10,True
8735,Enhanced_F_Shirt_A5_C7,50000,False
8331,Enhanced_F_Shirt_A5_C6,50000,False
8330,Enhanced_F_Shirt_A5_C5,50000,False
8329,Enhanced_F_Shirt_A5_C4,338000,False
8328,Enhanced_F_Shirt_A5_C3,50000,False
8327,Enhanced_F_Shirt_A5_C2,50000,False
8326,Enhanced_F_Shirt_A5_C1,338000,False
27026,Shield_F_Shirt_A15_C14_3,12800,False
25744,Shield_F_Shirt_A15_C14_2,12800,False
24462,Shield_F_Shirt_A15_C14_1,12800,False
30872,Shield_F_Shirt_A15_C14_6,12800,False
29590,Shield_F_Shirt_A15_C14_5,12800,False
28308,Shield_F_Shirt_A15_C14_4,12800,False
43471,EFCoat_A6_C18_1,200000,False
16733,Armor_F_Shirt_A7_C28_5,16000,False
15451,Armor_F_Shirt_A7_C28_4,16000,False
10323,Armor_F_Shirt_A7_C28_6,16000,False
11605,Armor_F_Shirt_A7_C28_1,16000,False
40757,Enhanced_F_Pants_A1_C2_2,144500,False
2147914752,EnhancedDodgeAbility,612500,False
42544,Enhanced_M_Shirt_A8_C24_3,162000,False
46989,Anniv07TShirtMInevitability,100000,False
2147724288,RestoreHealth5Ability,338000,False
31341,Shield_F_Coat_A10_C4_6,6800,False
28777,Shield_F_Coat_A10_C4_4,6800,False
30059,Shield_F_Coat_A10_C4_5,6800,False
26213,Shield_F_Coat_A10_C4_2,6800,False
27495,Shield_F_Coat_A10_C4_3,6800,False
24931,Shield_F_Coat_A10_C4_1,6800,False
46276,MissionArchiveTicketMerv2_1_1,50000,True
46275,MissionArchiveTicketMerv2_1_2,50000,True
46274,MissionArchiveTicketMerv2_1_3,50000,True
46273,MissionArchiveTicketMerv2_1_4,50000,True
46272,MissionArchiveTicketMerv2_1_5,50000,True
16437,Armor_F_Pants_A3_C7_5,12000,False
15155,Armor_F_Pants_A3_C7_4,12000,False
10027,Armor_F_Pants_A3_C7_6,12000,False
11309,Armor_F_Pants_A3_C7_1,12000,False
46331,MissionArchiveTicketZion1_2_12,50000,True
13873,Armor_F_Pants_A3_C7_3,12000,False
12591,Armor_F_Pants_A3_C7_2,12000,False
43879,EFPants_A6_C4_1,578000,False
46330,MissionArchiveTicketZion1_2_13,50000,True
43919,EFCoat_A3_C10_1,648000,False
47896,SleepFHat2,2000000,False
44388,EFShirt_A16_C20_1,1352000,False
6930,SiderollEscapeGrant,5000,False
24012,Shield_F_Pants_A1_C13_1,2000,False
25294,Shield_F_Pants_A1_C13_2,2000,False
26576,Shield_F_Pants_A1_C13_3,2000,False
27858,Shield_F_Pants_A1_C13_4,2000,False
29140,Shield_F_Pants_A1_C13_5,2000,False
30422,Shield_F_Pants_A1_C13_6,2000,False
47897,SleepFHat3,10000000,False
1246,Mclothing_Shirt_A2_C4,10,False
46006,Shield_F_Shirt_A23_C3_3,13200,False
46000,Shield_F_Shirt_A23_C3_2,13200,False
45994,Shield_F_Shirt_A23_C3_1,13200,False
46024,Shield_F_Shirt_A23_C3_6,13200,False
46018,Shield_F_Shirt_A23_C3_5,13200,False
46012,Shield_F_Shirt_A23_C3_4,13200,False
46303,MissionArchiveTicketMerv4_1_4,50000,True
46302,MissionArchiveTicketMerv4_1_5,50000,True
46304,MissionArchiveTicketMerv4_1_3,50000,True
46306,MissionArchiveTicketMerv4_1_1,50000,True
13557,Armor_F_Coat_A10_C22_2,12800,False
41308,Enhanced_F_Shirt_A2_C30_2,50000,False
37251,Shield_M_Coat_A2_C17_6,6800,False
23316,Armor_M_Coat_A5_C14_6,12800,False
22272,Armor_M_Coat_A5_C14_5,12800,False
21228,Armor_M_Coat_A5_C14_4,12800,False
20184,Armor_M_Coat_A5_C14_3,12800,False
19140,Armor_M_Coat_A5_C14_2,12800,False
18096,Armor_M_Coat_A5_C14_1,12800,False
32031,Shield_M_Coat_A2_C17_1,6800,False
47982,RSICapture_DogPound,10000,False
12275,Armor_F_Coat_A10_C22_1,12800,False
12259,Armor_F_Coat_A10_C6_1,6800,False
25859,Shield_F_Shirt_A19_C20_2,12000,False
42556,Enhanced_M_Shirt_A4_C3_3,242000,False
30499,Shield_F_Shirt_A10_C8_6,6000,False
14277,Armor_F_Shirt_A13_C3_3,6800,False
12995,Armor_F_Shirt_A13_C3_2,6800,False
11713,Armor_F_Shirt_A13_C3_1,6800,False
17403,Armor_F_Coat_A10_C22_5,12800,False
10431,Armor_F_Shirt_A13_C3_6,6800,False
16841,Armor_F_Shirt_A13_C3_5,6800,False
15559,Armor_F_Shirt_A13_C3_4,6800,False
41441,Enhanced_M_Pants_A5_C1_2,60500,False
19262,Armor_M_Coat_A10_C17_2,16800,False
25792,Shield_F_Shirt_A16_C30_2,16800,False
27074,Shield_F_Shirt_A16_C30_3,16800,False
24510,Shield_F_Shirt_A16_C30_1,16800,False
30920,Shield_F_Shirt_A16_C30_6,16800,False
28356,Shield_F_Shirt_A16_C30_4,16800,False
29638,Shield_F_Shirt_A16_C30_5,16800,False
25167,Shield_F_Shoes_A3_C11_1,50000,False
41268,Enhanced_F_Shirt_A1_C17_2,338000,False
11669,Armor_F_Shirt_A11_C23_1,16800,False
12951,Armor_F_Shirt_A11_C23_2,16800,False
48031,MissionToken_11_3_1_Zion,500,True
6771,Fclothing_Shoes_A7_C9,50000,False
6770,Fclothing_Shoes_A7_C8,5800,False
14233,Armor_F_Shirt_A11_C23_3,16800,False
909,Fclothing_Shoes_A7_C1,5800,False
15515,Armor_F_Shirt_A11_C23_4,16800,False
6765,Fclothing_Shoes_A7_C3,5800,False
6764,Fclothing_Shoes_A7_C2,5800,False
6767,Fclothing_Shoes_A7_C5,5800,False
6766,Fclothing_Shoes_A7_C4,5800,False
6769,Fclothing_Shoes_A7_C7,5800,False
6768,Fclothing_Shoes_A7_C6,5800,False
36555,Shield_M_Pants_A3_C11_5,6000,False
35511,Shield_M_Pants_A3_C11_4,6000,False
37599,Shield_M_Pants_A3_C11_6,6000,False
32379,Shield_M_Pants_A3_C11_1,6000,False
10387,Armor_F_Shirt_A11_C23_6,16800,False
34467,Shield_M_Pants_A3_C11_3,6000,False
33423,Shield_M_Pants_A3_C11_2,6000,False
29217,Shield_F_Shirt_A10_C8_5,6000,False
28566,Shield_F_Coat_A3_C13_4,12800,False
29848,Shield_F_Coat_A3_C13_5,12800,False
31130,Shield_F_Coat_A3_C13_6,12800,False
42280,Enhanced_M_Shirt_A2_C32_2,162000,False
42552,Enhanced_M_Shirt_A2_C32_3,242000,False
26002,Shield_F_Coat_A3_C13_2,12800,False
27284,Shield_F_Coat_A3_C13_3,12800,False
16485,Armor_F_Shirt_A2_C6_5,6400,False
15203,Armor_F_Shirt_A2_C6_4,6400,False
10075,Armor_F_Shirt_A2_C6_6,6400,False
11357,Armor_F_Shirt_A2_C6_1,6400,False
13921,Armor_F_Shirt_A2_C6_3,6400,False
12639,Armor_F_Shirt_A2_C6_2,6400,False
25371,Shield_F_Shirt_A10_C8_2,6000,False
24939,Shield_F_Coat_A10_C12_1,12800,False
23163,Armor_M_Shirt_A4_C14_6,12000,False
21075,Armor_M_Shirt_A4_C14_4,12000,False
22119,Armor_M_Shirt_A4_C14_5,12000,False
18987,Armor_M_Shirt_A4_C14_2,12000,False
20031,Armor_M_Shirt_A4_C14_3,12000,False
13623,Armor_F_Pants_A2_C24_2,6000,False
44947,EMShirt_A2_C29_1,242000,False
44352,EFHat_A3_C1_10,1300500,False
44354,EFHat_A3_C1_12,1300500,False
45560,EMPants_A6_C12_1,968000,False
47475,e50revolver1sl001,1500000,False
44379,EFHat_A3_C1_13,1352000,False
14905,Armor_F_Pants_A2_C24_3,6000,False
44380,EFHat_A3_C1_14,1352000,False
22394,Armor_M_Coat_A10_C17_5,16800,False
44381,EFHat_A3_C1_15,1352000,False
25358,Shield_F_Shirt_A9_C1_2,6000,False
26640,Shield_F_Shirt_A9_C1_3,6000,False
43928,EFGloves_A1_C1_22,648000,False
30486,Shield_F_Shirt_A9_C1_6,6000,False
27922,Shield_F_Shirt_A9_C1_4,6000,False
21064,Armor_M_Shirt_A3_C11_4,6000,False
22108,Armor_M_Shirt_A3_C11_5,6000,False
23152,Armor_M_Shirt_A3_C11_6,6000,False
8176,Enhanced_M_Coat_A5_C13_Old,392000,False
17932,Armor_M_Shirt_A3_C11_1,6000,False
18976,Armor_M_Shirt_A3_C11_2,6000,False
20020,Armor_M_Shirt_A3_C11_3,6000,False
17018,Armor_F_Shirt_A19_C7_5,12000,False
15736,Armor_F_Shirt_A19_C7_4,12000,False
11890,Armor_F_Shirt_A19_C7_1,12000,False
14454,Armor_F_Shirt_A19_C7_3,12000,False
13172,Armor_F_Shirt_A19_C7_2,12000,False
24282,Shield_F_Shirt_A7_C31_1,16000,False
25564,Shield_F_Shirt_A7_C31_2,16000,False
26846,Shield_F_Shirt_A7_C31_3,16000,False
28128,Shield_F_Shirt_A7_C31_4,16000,False
29410,Shield_F_Shirt_A7_C31_5,16000,False
30692,Shield_F_Shirt_A7_C31_6,16000,False
9536,Enhanced_F_Coat_A1_C24,200000,False
9537,Enhanced_F_Coat_A1_C25,72000,False
40406,Enhanced_F_Coat_A1_C26,420500,False
9539,Enhanced_F_Coat_A1_C27,84500,False
9532,Enhanced_F_Coat_A1_C20,72000,False
9533,Enhanced_F_Coat_A1_C21,392000,False
9534,Enhanced_F_Coat_A1_C22,648000,False
9535,Enhanced_F_Coat_A1_C23,200000,False
44789,EMCoat_A19_C22_1,144500,False
9540,Enhanced_F_Coat_A1_C28,84500,False
9541,Enhanced_F_Coat_A1_C29,648000,False
47531,e50revolver2tw018,1500000,False
22608,Armor_M_Pants_A13_C1_5,16000,False
19476,Armor_M_Pants_A13_C1_2,16000,False
11059,Armor_F_Pants_A2_C24_6,6000,False
23413,Armor_M_Coat_A9_C24_6,12800,False
21325,Armor_M_Coat_A9_C24_4,12800,False
19237,Armor_M_Coat_A9_C24_2,12800,False
20281,Armor_M_Coat_A9_C24_3,12800,False
18193,Armor_M_Coat_A9_C24_1,12800,False
41381,Enhanced_F_Shirt_A20_C7_2,50000,False
43534,EFGlasses_A5_C7_4,242000,False
22668,Armor_M_Coat_A14_C5_5,2800,False
21624,Armor_M_Coat_A14_C5_4,2800,False
23712,Armor_M_Coat_A14_C5_6,2800,False
18492,Armor_M_Coat_A14_C5_1,2800,False
20580,Armor_M_Coat_A14_C5_3,2800,False
19536,Armor_M_Coat_A14_C5_2,2800,False
36801,Shield_M_Coat_A19_C22_5,4400,False
35757,Shield_M_Coat_A19_C22_4,4400,False
37845,Shield_M_Coat_A19_C22_6,4400,False
32625,Shield_M_Coat_A19_C22_1,4400,False
34713,Shield_M_Coat_A19_C22_3,4400,False
33669,Shield_M_Coat_A19_C22_2,4400,False
43574,EFPants_A4_C20_1,264500,False
40554,Event2_0Assassinator,1000,True
34009,Shield_M_Shirt_A5_C12_3,6000,False
31921,Shield_M_Shirt_A5_C12_1,6000,False
37141,Shield_M_Shirt_A5_C12_6,6000,False
35053,Shield_M_Shirt_A5_C12_4,6000,False
36097,Shield_M_Shirt_A5_C12_5,6000,False
6913,MissionMap3Grant,5000,False
18671,Armor_M_Coat_A19_C24_1,4400,False
27957,Shield_F_Shirt_A1_C11_4,2800,False
30521,Shield_F_Shirt_A1_C11_6,2800,False
24111,Shield_F_Shirt_A1_C11_1,2800,False
25393,Shield_F_Shirt_A1_C11_2,2800,False
2147781632,DesperateSpeedAbility,180500,False
33411,Shield_M_Coat_A12_C30_2,12800,False
28875,Shield_F_Pants_A3_C14_4,12000,False
14347,Armor_F_Shirt_A15_C9_3,12800,False
13065,Armor_F_Shirt_A15_C9_2,12800,False
11783,Armor_F_Shirt_A15_C9_1,12800,False
10501,Armor_F_Shirt_A15_C9_6,12800,False
16911,Armor_F_Shirt_A15_C9_5,12800,False
15629,Armor_F_Shirt_A15_C9_4,12800,False
30945,Shield_F_Shirt_A18_C10_6,16000,False
28381,Shield_F_Shirt_A18_C10_4,16000,False
29663,Shield_F_Shirt_A18_C10_5,16000,False
25817,Shield_F_Shirt_A18_C10_2,16000,False
27099,Shield_F_Shirt_A18_C10_3,16000,False
45213,EMGlasses_A5_C6_3,512000,False
24535,Shield_F_Shirt_A18_C10_1,16000,False
21304,Armor_M_Coat_A9_C3_4,6800,False
18291,Armor_M_Pants_A4_C9_1,2000,False
20379,Armor_M_Pants_A4_C9_3,2000,False
19335,Armor_M_Pants_A4_C9_2,2000,False
22467,Armor_M_Pants_A4_C9_5,2000,False
21423,Armor_M_Pants_A4_C9_4,2000,False
23511,Armor_M_Pants_A4_C9_6,2000,False
19216,Armor_M_Coat_A9_C3_2,6800,False
20260,Armor_M_Coat_A9_C3_3,6800,False
9452,Enhanced_F_Shoes_A3_C11,50000,False
9451,Enhanced_F_Shoes_A3_C10,50000,False
9454,Enhanced_F_Shoes_A3_C13,50000,False
9453,Enhanced_F_Shoes_A3_C12,50000,False
9456,Enhanced_F_Shoes_A3_C15,50000,False
9455,Enhanced_F_Shoes_A3_C14,50000,False
9457,Enhanced_F_Shoes_A3_C16,50000,False
28643,Shield_F_Coat_A5_C28_4,16800,False
29925,Shield_F_Coat_A5_C28_5,16800,False
31207,Shield_F_Coat_A5_C28_6,16800,False
24797,Shield_F_Coat_A5_C28_1,16800,False
26079,Shield_F_Coat_A5_C28_2,16800,False
27361,Shield_F_Coat_A5_C28_3,16800,False
6917,Pistol3Grant,5000,False
26168,Shield_F_Coat_A8_C23_2,6800,False
27450,Shield_F_Coat_A8_C23_3,6800,False
24886,Shield_F_Coat_A8_C23_1,6800,False
31296,Shield_F_Coat_A8_C23_6,6800,False
28732,Shield_F_Coat_A8_C23_4,6800,False
30014,Shield_F_Coat_A8_C23_5,6800,False
40966,Enhanced_F_Coat_A8_C1_2,392000,False
14000,Armor_F_Shirt_A1_C10_3,2800,False
40835,Enhanced_F_Shoes_A7_C4_2,40500,False
46472,RPPoison,10000,False
16564,Armor_F_Shirt_A1_C10_5,2800,False
2576,Aikido1Grant,5000,False
35139,Shield_M_Coat_A1_C17_4,6800,False
40954,Enhanced_F_Coat_A5_C12_2,420500,False
22420,Armor_M_Coat_A12_C3_5,6800,False
21376,Armor_M_Coat_A12_C3_4,6800,False
23464,Armor_M_Coat_A12_C3_6,6800,False
18244,Armor_M_Coat_A12_C3_1,6800,False
20332,Armor_M_Coat_A12_C3_3,6800,False
19288,Armor_M_Coat_A12_C3_2,6800,False
20549,Armor_M_Coat_A13_C6_3,12800,False
18461,Armor_M_Coat_A13_C6_1,12800,False
25457,Shield_F_Shirt_A3_C27_2,3200,False
5479,Fclothing_Coat_A6_C21,8400,False
23681,Armor_M_Coat_A13_C6_6,12800,False
14103,Armor_F_Shirt_A5_C15_3,12000,False
12821,Armor_F_Shirt_A5_C15_2,12000,False
11539,Armor_F_Shirt_A5_C15_1,12000,False
10257,Armor_F_Shirt_A5_C15_6,12000,False
16667,Armor_F_Shirt_A5_C15_5,12000,False
15385,Armor_F_Shirt_A5_C15_4,12000,False
21593,Armor_M_Coat_A13_C6_4,12800,False
19818,Armor_M_Pants_A1_C8_3,2000,False
18774,Armor_M_Pants_A1_C8_2,2000,False
17730,Armor_M_Pants_A1_C8_1,2000,False
22950,Armor_M_Pants_A1_C8_6,2000,False
21906,Armor_M_Pants_A1_C8_5,2000,False
20862,Armor_M_Pants_A1_C8_4,2000,False
9324,Enhanced_F_Shirt_A19_C7,50000,False
40451,Enhanced_F_Shirt_A19_C6,50000,False
9322,Enhanced_F_Shirt_A19_C5,578000,False
9321,Enhanced_F_Shirt_A19_C4,50000,False
9320,Enhanced_F_Shirt_A19_C3,50000,False
9319,Enhanced_F_Shirt_A19_C2,50000,False
9318,Enhanced_F_Shirt_A19_C1,50000,False
40240,Shield_M_Coat_A21_C15_4,9200,False
37061,Shield_M_Shirt_A1_C12_6,2000,False
34973,Shield_M_Shirt_A1_C12_4,2000,False
36017,Shield_M_Shirt_A1_C12_5,2000,False
32885,Shield_M_Shirt_A1_C12_2,2000,False
33929,Shield_M_Shirt_A1_C12_3,2000,False
31841,Shield_M_Shirt_A1_C12_1,2000,False
13542,Armor_F_Coat_A10_C7_2,6800,False
41042,Enhanced_F_Coat_A9_C14_2,72000,False
46329,MissionArchiveTicketZion1_2_14,50000,True
46328,MissionArchiveTicketZion1_2_15,50000,True
46327,MissionArchiveTicketZion1_2_16,50000,True
46326,MissionArchiveTicketZion1_2_17,50000,True
46333,MissionArchiveTicketZion1_2_10,50000,True
46332,MissionArchiveTicketZion1_2_11,50000,True
7595,Enhanced_F_Pants_A2_C29,144500,False
7594,Enhanced_F_Pants_A2_C28,144500,False
7593,Enhanced_F_Pants_A2_C27,144500,False
7592,Enhanced_F_Pants_A2_C26,840500,False
7591,Enhanced_F_Pants_A2_C25,144500,False
7590,Enhanced_F_Pants_A2_C24,40500,False
7589,Enhanced_F_Pants_A2_C23,312500,False
7588,Enhanced_F_Pants_A2_C22,144500,False
7587,Enhanced_F_Pants_A2_C21,544500,False
7586,Enhanced_F_Pants_A2_C20,144500,False
12341,Armor_F_Pants_A2_C24_1,6000,False
43807,EFCoat_A11_C7_1,512000,False
30987,Shield_F_Shirt_A19_C20_6,12000,False
14839,Armor_F_Coat_A10_C22_3,12800,False
28423,Shield_F_Shirt_A19_C20_4,12000,False
29705,Shield_F_Shirt_A19_C20_5,12000,False
10993,Armor_F_Coat_A10_C22_6,12800,False
27141,Shield_F_Shirt_A19_C20_3,12000,False
16121,Armor_F_Coat_A10_C22_4,12800,False
24577,Shield_F_Shirt_A19_C20_1,12000,False
34998,Shield_M_Shirt_A2_C13_4,16000,False
16187,Armor_F_Pants_A2_C24_4,6000,False
5898,Fclothing_Glasses_A6_C5,7400,False
17469,Armor_F_Pants_A2_C24_5,6000,False
25466,Shield_F_Shirt_A4_C12_2,6000,False
26748,Shield_F_Shirt_A4_C12_3,6000,False
24184,Shield_F_Shirt_A4_C12_1,6000,False
30594,Shield_F_Shirt_A4_C12_6,6000,False
28030,Shield_F_Shirt_A4_C12_4,6000,False
29312,Shield_F_Shirt_A4_C12_5,6000,False
10395,Armor_F_Shirt_A11_C31_6,16800,False
45333,EMHat_A4_C1_15,648000,False
2148475904,CompileActivateAbility,10000,False
30157,Shield_F_Pants_A3_C14_5,12000,False
32071,Shield_M_Coat_A7_C9_1,2800,False
31439,Shield_F_Pants_A3_C14_6,12000,False
25029,Shield_F_Pants_A3_C14_1,12000,False
27593,Shield_F_Pants_A3_C14_3,12000,False
26311,Shield_F_Pants_A3_C14_2,12000,False
30394,Shield_F_Pants_A3_C8_6,12000,False
29112,Shield_F_Pants_A3_C8_5,12000,False
27830,Shield_F_Pants_A3_C8_4,12000,False
26548,Shield_F_Pants_A3_C8_3,12000,False
25266,Shield_F_Pants_A3_C8_2,12000,False
23984,Shield_F_Pants_A3_C8_1,12000,False
12718,Armor_F_Shirt_A1_C10_2,2800,False
43353,EFShirt_A14_C15_1,90000,False
11436,Armor_F_Shirt_A1_C10_1,2800,False
10154,Armor_F_Shirt_A1_C10_6,2800,False
15282,Armor_F_Shirt_A1_C10_4,2800,False
23946,Armor_M_Shoes_A29_C7_6,15600,False
23851,Armor_M_Coat_A18_C16_6,4400,False
22902,Armor_M_Shoes_A29_C7_5,15600,False
5481,Fclothing_Coat_A6_C23,8400,False
5480,Fclothing_Coat_A6_C22,8400,False
43181,EFPants_A1_C5_1,32400,False
5478,Fclothing_Coat_A6_C20,8400,False
5485,Fclothing_Coat_A6_C27,8400,False
5484,Fclothing_Coat_A6_C26,8400,False
5483,Fclothing_Coat_A6_C25,8400,False
5482,Fclothing_Coat_A6_C24,8400,False
5487,Fclothing_Coat_A6_C29,8400,False
5486,Fclothing_Coat_A6_C28,8400,False
19770,Armor_M_Shoes_A29_C7_2,15600,False
18726,Armor_M_Shoes_A29_C7_1,15600,False
45332,EMHat_A4_C1_14,648000,False
40627,Enhanced_F_Pants_A5_C11_2,312500,False
45334,EMHat_A4_C1_16,648000,False
45304,EMHat_A4_C1_10,612500,False
45305,EMHat_A4_C1_11,612500,False
45306,EMHat_A4_C1_12,612500,False
45331,EMHat_A4_C1_13,648000,False
38319,DungeonStanoMGlasses2,100,True
24602,Shield_F_Shirt_A20_C13_1,17200,False
44837,EMShirt_A2_C20_1,162000,False
22303,Armor_M_Coat_A7_C21_5,2800,False
21259,Armor_M_Coat_A7_C21_4,2800,False
23347,Armor_M_Coat_A7_C21_6,2800,False
18127,Armor_M_Coat_A7_C21_1,2800,False
44398,EFCoat_A4_C1_1,1404500,False
20215,Armor_M_Coat_A7_C21_3,2800,False
19171,Armor_M_Coat_A7_C21_2,2800,False
40626,Enhanced_F_Pants_A3_C28_2,40500,False
5266,Fclothing_Shirt_A20_C18,8600,False
5265,Fclothing_Shirt_A20_C17,8600,False
5264,Fclothing_Shirt_A20_C16,8600,False
5263,Fclothing_Shirt_A20_C15,8600,False
5262,Fclothing_Shirt_A20_C14,8600,False
5261,Fclothing_Shirt_A20_C13,8600,False
5260,Fclothing_Shirt_A20_C12,8600,False
5259,Fclothing_Shirt_A20_C11,8600,False
5258,Fclothing_Shirt_A20_C10,8600,False
24222,Shield_F_Shirt_A5_C24_1,12000,False
25504,Shield_F_Shirt_A5_C24_2,12000,False
26786,Shield_F_Shirt_A5_C24_3,12000,False
28068,Shield_F_Shirt_A5_C24_4,12000,False
29350,Shield_F_Shirt_A5_C24_5,12000,False
30632,Shield_F_Shirt_A5_C24_6,12000,False
11677,Armor_F_Shirt_A11_C31_1,16800,False
13632,Armor_F_Pants_A3_C9_2,12000,False
14009,Armor_F_Shirt_A1_C19_3,6800,False
12727,Armor_F_Shirt_A1_C19_2,6800,False
11445,Armor_F_Shirt_A1_C19_1,6800,False
10163,Armor_F_Shirt_A1_C19_6,6800,False
16573,Armor_F_Shirt_A1_C19_5,6800,False
15291,Armor_F_Shirt_A1_C19_4,6800,False
23385,Armor_M_Coat_A8_C28_6,6800,False
22341,Armor_M_Coat_A8_C28_5,6800,False
21297,Armor_M_Coat_A8_C28_4,6800,False
20253,Armor_M_Coat_A8_C28_3,6800,False
19209,Armor_M_Coat_A8_C28_2,6800,False
18165,Armor_M_Coat_A8_C28_1,6800,False
17076,Armor_F_Shirt_A21_C1_5,7200,False
41866,Enhanced_M_Coat_A8_C12_2,72000,False
10666,Armor_F_Shirt_A21_C1_6,7200,False
44778,EMPants_A1_C19_1,128000,False
13230,Armor_F_Shirt_A21_C1_2,7200,False
2147640320,SneakAttackDropKickAbility,72000,False
17187,Armor_F_Coat_A3_C26_5,6800,False
42307,Enhanced_M_Shirt_A2_C3_3,98000,False
10777,Armor_F_Coat_A3_C26_6,6800,False
